year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay
2021,1,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",13,3,2,0,159,0,0,0,0
2021,1,G4,Allegiant Air,RNO,"Reno, NV: Reno/Tahoe International",22,2,5,0,49,30,0,19,0
2021,1,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",18,2,0,1,57,0,0,4,0
2021,1,G4,Allegiant Air,ROC,"Rochester, NY: Greater Rochester International",5,0,0,0,0,0,0,0,0
2021,1,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",27,4,5,0,201,89,0,8,0
2021,1,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",54,7,0,1,299,31,150,51,18
2021,1,G4,Allegiant Air,SCE,"State College, PA: University Park",17,3,2,0,208,52,0,156,0
2021,1,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metropolitan",28,3,0,0,79,29,0,16,0
2021,1,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",44,12,0,0,549,339,41,122,0
2021,1,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",534,71,17,4,5821,1818,182,987,55
2021,1,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",41,5,0,0,253,232,0,21,0
2021,1,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",8,1,1,0,23,0,0,23,0
2021,1,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",20,1,0,0,45,0,0,45,0
2021,1,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",10,0,0,1,0,0,0,0,0
2021,1,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",185,35,6,2,2884,1104,239,607,0
2021,1,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",14,2,0,0,91,30,61,0,0
2021,1,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",18,1,0,0,139,0,0,5,0
2021,1,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",48,7,0,0,979,417,84,212,0
2021,1,G4,Allegiant Air,TOL,"Toledo, OH: Toledo Express",28,6,0,0,220,54,0,93,0
2021,1,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",9,0,0,0,0,0,0,0,0
2021,1,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",22,1,2,0,183,183,0,0,0
2021,1,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",18,0,0,0,0,0,0,0,0
2021,1,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",92,17,5,2,984,162,0,172,22
2021,1,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",65,7,1,1,300,156,0,70,0
2021,1,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",39,8,5,0,468,0,60,110,0
2021,1,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",29,1,0,0,36,0,36,0,0
2021,1,HA,Hawaiian Airlines Inc.,BOS,"Boston, MA: Logan International",9,4,0,0,113,113,0,0,0
2021,1,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",1328,43,6,0,1670,1241,38,102,0
2021,1,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",210,7,0,0,136,103,18,0,15
2021,1,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",14,2,0,0,57,57,0,0,0
2021,1,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",264,6,0,0,214,176,15,0,0
2021,1,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",60,5,0,0,108,108,0,0,0
2021,1,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",74,15,0,0,419,390,29,0,0
2021,1,HA,Hawaiian Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",24,0,0,0,0,0,0,0,0
2021,1,HA,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",184,4,1,0,177,136,0,0,0
2021,1,HA,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",65,3,0,0,86,86,0,0,0
2021,1,HA,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",605,14,0,1,598,512,28,5,0
2021,1,HA,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",59,7,0,0,182,182,0,0,0
2021,1,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",23,4,0,0,167,167,0,0,0
2021,1,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",54,15,0,0,464,464,0,0,0
2021,1,HA,Hawaiian Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",62,16,0,0,508,470,0,0,0
2021,1,HA,Hawaiian Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",54,7,0,0,197,197,0,0,0
2021,1,HA,Hawaiian Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",49,3,0,0,202,202,0,0,0
2021,1,HA,Hawaiian Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",61,6,0,0,237,103,113,0,0
2021,1,MQ,Envoy Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",3,1,0,0,130,128,0,2,0
2021,1,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",131,14,5,1,647,153,280,85,0
2021,1,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",156,18,3,0,617,225,2,231,0
2021,1,MQ,Envoy Air,ACT,"Waco, TX: Waco Regional",96,5,4,1,349,154,0,87,0
2021,1,MQ,Envoy Air,AEX,"Alexandria, LA: Alexandria International",126,10,2,0,523,105,46,147,0
2021,1,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",34,3,0,0,150,16,0,110,0
2021,1,MQ,Envoy Air,ALO,"Waterloo, IA: Waterloo Regional",31,4,1,0,175,15,0,49,0
2021,1,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",66,5,2,0,178,55,0,43,0
2021,1,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",8,1,0,0,100,0,10,0,0
2021,1,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",53,11,0,1,447,0,76,264,0
2021,1,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",20,8,0,0,366,5,0,261,0
2021,1,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",31,6,1,0,192,50,15,117,0
2021,1,MQ,Envoy Air,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",27,3,0,0,120,0,7,59,32
2021,1,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",31,5,0,0,181,0,31,150,0
2021,1,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",107,13,1,0,475,58,52,191,0
2021,1,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",22,6,1,0,332,137,108,87,0
2021,1,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",7,0,0,0,0,0,0,0,0
2021,1,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",80,9,0,0,462,99,220,79,0
2021,1,MQ,Envoy Air,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",47,2,1,1,220,20,0,59,0
2021,1,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",102,10,1,0,724,172,0,72,0
2021,1,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",135,21,1,0,919,368,13,140,0
2021,1,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",31,5,0,0,254,6,19,118,0
2021,1,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",39,6,0,0,321,0,79,108,0
2021,1,MQ,Envoy Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",30,16,0,1,696,85,24,587,0
2021,1,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",62,3,0,0,127,46,0,31,0
2021,1,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",62,4,1,0,353,49,0,107,0
2021,1,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",69,10,0,0,410,129,1,174,0
2021,1,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",83,10,2,2,576,93,211,107,0
2021,1,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",79,10,0,0,373,4,27,279,0
2021,1,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",73,8,2,0,280,53,17,79,0
2021,1,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",138,24,0,0,1024,305,150,330,0
2021,1,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",85,12,4,2,1177,156,766,84,0
2021,1,MQ,Envoy Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",30,1,0,0,16,8,0,8,0
2021,1,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",58,5,4,1,271,0,82,44,0
2021,1,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",179,17,2,3,783,205,49,145,0
2021,1,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",207,17,3,0,722,239,4,222,0
2021,1,MQ,Envoy Air,CWA,"Mosinee, WI: Central Wisconsin",31,4,2,0,289,147,0,22,0
2021,1,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",93,6,1,0,526,0,146,32,0
2021,1,MQ,Envoy Air,DBQ,"Dubuque, IA: Dubuque Regional",27,5,1,0,222,45,103,74,0
2021,1,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",9,2,0,0,70,11,0,20,0
2021,1,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",6516,1299,140,14,79181,13595,12263,41368,343
2021,1,MQ,Envoy Air,DRT,"Del Rio, TX: Del Rio International",27,2,0,0,213,0,0,0,0
2021,1,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",80,11,1,1,1011,30,678,159,0
2021,1,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",17,2,1,0,32,0,3,29,0
2021,1,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",60,10,0,0,368,147,5,192,0
2021,1,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",62,5,0,0,297,75,0,2,0
2021,1,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",3,2,0,0,63,29,0,34,0
2021,1,MQ,Envoy Air,EYW,"Key West, FL: Key West International",12,2,0,0,36,0,0,36,0
2021,1,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",88,11,0,0,431,32,36,225,0
2021,1,MQ,Envoy Air,FNT,"Flint, MI: Bishop International",40,7,0,0,335,0,19,120,0
2021,1,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",110,11,3,1,467,104,22,152,0
2021,1,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",34,0,0,0,0,0,0,0,0
2021,1,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",62,5,0,0,266,104,103,0,0
2021,1,MQ,Envoy Air,GEG,"Spokane, WA: Spokane International",27,8,0,0,441,39,41,122,0
2021,1,MQ,Envoy Air,GGG,"Longview, TX: East Texas Regional",73,7,3,1,288,117,3,154,0
2021,1,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",43,6,0,0,246,96,0,48,0
2021,1,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",30,1,0,0,35,0,0,35,0
2021,1,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",92,6,0,0,173,133,0,34,0
2021,1,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",48,8,0,0,396,48,77,130,0
2021,1,MQ,Envoy Air,GRI,"Grand Island, NE: Central Nebraska Regional",62,2,2,0,95,0,86,9,0
2021,1,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",197,19,12,2,668,156,4,214,0
2021,1,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",131,28,3,0,1149,128,297,498,0
2021,1,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",62,8,1,1,478,193,117,110,0
2021,1,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",50,5,0,0,192,77,17,72,26
2021,1,MQ,Envoy Air,HDN,"Hayden, CO: Yampa Valley",26,2,0,0,131,0,0,27,0
2021,1,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",3,0,0,0,0,0,0,0,0
2021,1,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",130,18,1,0,788,45,0,188,0
2021,1,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",50,10,0,0,515,35,6,274,0
2021,1,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",147,14,1,0,746,146,105,166,0
2021,1,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",8,2,0,0,63,0,0,43,0
2021,1,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",42,5,1,0,214,149,0,59,0
2021,1,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",122,8,1,0,818,29,2,61,0
2021,1,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",4,0,0,0,0,0,0,0,0
2021,1,MQ,Envoy Air,LAN,"Lansing, MI: Capital Region International",31,5,0,0,335,119,0,87,0
2021,1,MQ,Envoy Air,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",65,8,11,1,3243,52,2448,15,0
2021,1,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",8,2,0,0,142,44,98,0,0
2021,1,MQ,Envoy Air,LCH,"Lake Charles, LA: Lake Charles Regional",81,3,3,0,88,18,0,70,0
2021,1,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",96,5,1,0,180,18,0,142,0
2021,1,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",23,1,0,0,17,0,0,17,0
2021,1,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",238,26,3,0,938,193,75,234,0
2021,1,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",74,7,1,0,540,108,221,41,0
2021,1,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",53,8,0,0,185,12,36,90,0
2021,1,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",213,27,2,1,1591,177,384,391,0
2021,1,MQ,Envoy Air,MDT,"Harrisburg, PA: Harrisburg International",62,8,2,0,420,2,15,105,0
2021,1,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",257,41,2,1,1588,330,7,636,108
2021,1,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",108,20,1,0,1054,321,0,279,0
2021,1,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",62,6,0,0,809,58,582,62,0
2021,1,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",62,6,0,1,199,131,0,53,0
2021,1,MQ,Envoy Air,MIA,"Miami, FL: Miami International",169,15,0,0,943,275,0,350,0
2021,1,MQ,Envoy Air,MKE,"Milwaukee, WI: General Mitchell International",17,3,1,0,88,0,5,42,0
2021,1,MQ,Envoy Air,MLI,"Moline, IL: Quad City International",22,4,0,0,150,25,17,71,0
2021,1,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",95,8,2,0,1041,96,637,201,39
2021,1,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",74,11,1,0,581,168,193,123,0
2021,1,MQ,Envoy Air,MQT,"Marquette, MI: Sawyer International",27,4,0,0,137,51,13,52,0
2021,1,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",5,0,0,0,0,0,0,0,0
2021,1,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",102,13,1,0,656,53,236,150,0
2021,1,MQ,Envoy Air,MSO,"Missoula, MT: Missoula International",35,4,0,0,169,104,0,44,0
2021,1,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",112,9,0,1,417,0,84,167,0
2021,1,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",101,8,3,0,521,161,56,171,0
2021,1,MQ,Envoy Air,MTJ,"Montrose/Delta, CO: Montrose Regional",4,1,0,0,28,28,0,0,0
2021,1,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",4,1,0,0,17,0,0,0,0
2021,1,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",42,5,1,0,317,75,0,13,0
2021,1,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",125,10,3,0,555,100,31,109,0
2021,1,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",2064,270,31,0,23837,5758,2641,10064,18
2021,1,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",80,14,0,0,446,82,68,206,0
2021,1,MQ,Envoy Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",4,2,0,0,192,0,21,26,0
2021,1,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",71,1,0,0,31,5,0,0,0
2021,1,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",3,0,0,0,0,0,0,0,0
2021,1,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",84,18,2,0,837,3,4,384,0
2021,1,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",20,4,0,0,214,0,20,177,0
2021,1,MQ,Envoy Air,PVD,"Providence, RI: Theodore Francis Green State",31,7,0,0,439,67,0,147,0
2021,1,MQ,Envoy Air,PWM,"Portland, ME: Portland International Jetport",3,1,0,0,47,0,0,47,0
2021,1,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",24,5,0,0,300,0,0,168,0
2021,1,MQ,Envoy Air,RIC,"Richmond, VA: Richmond International",54,11,0,0,488,167,4,33,0
2021,1,MQ,Envoy Air,ROC,"Rochester, NY: Greater Rochester International",18,4,1,0,101,0,44,57,0
2021,1,MQ,Envoy Air,RST,"Rochester, MN: Rochester International",23,4,1,0,107,0,0,107,0
2021,1,MQ,Envoy Air,RSW,"Fort Myers, FL: Southwest Florida International",3,0,0,0,0,0,0,0,0
2021,1,MQ,Envoy Air,SAT,"San Antonio, TX: San Antonio International",1,0,0,0,0,0,0,0,0
2021,1,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",81,6,0,0,401,54,20,128,0
2021,1,MQ,Envoy Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",8,0,0,0,0,0,0,0,0
2021,1,MQ,Envoy Air,SBP,"San Luis Obispo, CA: San Luis County Regional",33,0,0,0,0,0,0,0,0
2021,1,MQ,Envoy Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",45,3,1,0,73,8,0,21,0
2021,1,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",214,23,4,3,1385,190,420,332,0
2021,1,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",32,0,1,0,0,0,0,0,0
2021,1,MQ,Envoy Air,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",135,10,7,0,677,188,63,104,0
2021,1,MQ,Envoy Air,SPI,"Springfield, IL: Abraham Lincoln Capital",54,9,0,1,523,140,20,114,0
2021,1,MQ,Envoy Air,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",95,5,6,0,332,49,14,27,0
2021,1,MQ,Envoy Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",97,15,1,1,806,132,162,496,0
2021,1,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",99,14,2,0,517,145,7,269,34
2021,1,MQ,Envoy Air,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",23,1,0,1,24,0,10,14,0
2021,1,MQ,Envoy Air,SWO,"Stillwater, OK: Stillwater Regional",34,5,0,0,389,27,3,15,0
2021,1,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",19,1,0,0,37,37,0,0,0
2021,1,MQ,Envoy Air,TOL,"Toledo, OH: Toledo Express",1,1,0,0,44,0,0,0,0
2021,1,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",38,6,0,0,143,57,4,82,0
2021,1,MQ,Envoy Air,TUS,"Tucson, AZ: Tucson International",19,5,0,0,187,0,0,181,0
2021,1,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",71,13,1,0,577,98,118,175,0
2021,1,MQ,Envoy Air,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",91,11,1,0,448,129,17,113,35
2021,1,MQ,Envoy Air,TYR,"Tyler, TX: Tyler Pounds Regional",134,15,15,0,672,142,6,109,0
2021,1,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",4,1,0,0,59,24,0,0,0
2021,1,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",112,10,2,0,325,140,0,150,0
2021,1,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",220,26,2,0,1137,178,103,185,0
2021,1,NK,Spirit Air Lines,ACY,"Atlantic City, NJ: Atlantic City International",150,17,3,0,749,193,0,500,0
2021,1,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",601,63,4,0,3356,883,89,1507,31
2021,1,NK,Spirit Air Lines,AUS,"Austin, TX: Austin - Bergstrom International",105,10,0,1,763,134,0,444,120
2021,1,NK,Spirit Air Lines,BDL,"Hartford, CT: Bradley International",62,7,1,0,346,152,0,136,31
2021,1,NK,Spirit Air Lines,BNA,"Nashville, TN: Nashville International",91,10,2,0,1252,245,20,595,0
2021,1,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",193,17,3,0,916,139,0,416,23
2021,1,NK,Spirit Air Lines,BUR,"Burbank, CA: Bob Hope",13,1,0,1,21,0,0,21,0
2021,1,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",321,29,6,0,1243,315,3,679,49
2021,1,NK,Spirit Air Lines,CAK,"Akron, OH: Akron-Canton Regional",18,0,2,0,0,0,0,0,0
2021,1,NK,Spirit Air Lines,CLE,"Cleveland, OH: Cleveland-Hopkins International",201,19,1,0,932,320,0,331,27
2021,1,NK,Spirit Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International",42,4,1,0,300,22,0,229,0
2021,1,NK,Spirit Air Lines,CMH,"Columbus, OH: John Glenn Columbus International",92,13,0,0,909,421,0,405,0
2021,1,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",93,11,1,0,502,132,5,124,48
2021,1,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",400,67,2,0,3826,410,28,2749,34
2021,1,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",571,53,3,0,3138,1055,0,1605,0
2021,1,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",328,28,2,1,1812,442,0,1141,6
2021,1,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1568,127,13,4,7447,1326,55,4805,51
2021,1,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",437,44,2,0,2328,363,80,1584,9
2021,1,NK,Spirit Air Lines,IND,"Indianapolis, IN: Indianapolis International",96,13,3,0,446,37,0,163,47
2021,1,NK,Spirit Air Lines,LAS,"Las Vegas, NV: McCarran International",1052,80,4,1,4056,642,115,1979,83
2021,1,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",492,86,8,0,3172,736,18,1839,54
2021,1,NK,Spirit Air Lines,LBE,"Latrobe, PA: Arnold Palmer Regional",29,2,2,0,102,10,0,84,0
2021,1,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",177,25,2,0,942,120,0,765,43
2021,1,NK,Spirit Air Lines,MCI,"Kansas City, MO: Kansas City International",67,4,0,0,161,15,0,61,0
2021,1,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",1179,122,9,3,6813,1248,266,4414,18
2021,1,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",104,15,0,0,840,194,29,456,0
2021,1,NK,Spirit Air Lines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",235,22,0,0,1481,245,0,1003,20
2021,1,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC: Myrtle Beach International",122,8,0,0,420,245,0,122,0
2021,1,NK,Spirit Air Lines,OAK,"Oakland, CA: Metropolitan Oakland International",105,5,2,0,468,43,0,26,33
2021,1,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",394,66,6,0,5202,468,551,3479,13
2021,1,NK,Spirit Air Lines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",52,5,1,0,559,0,45,502,0
2021,1,NK,Spirit Air Lines,PDX,"Portland, OR: Portland International",38,1,0,0,16,0,16,0,0
2021,1,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",222,23,2,1,1145,124,0,739,15
2021,1,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",64,4,0,0,195,0,23,142,0
2021,1,NK,Spirit Air Lines,PIT,"Pittsburgh, PA: Pittsburgh International",141,8,2,0,314,44,0,218,0
2021,1,NK,Spirit Air Lines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",44,1,0,0,153,0,0,153,0
2021,1,NK,Spirit Air Lines,RIC,"Richmond, VA: Richmond International",37,2,0,0,61,0,0,30,31
2021,1,NK,Spirit Air Lines,RSW,"Fort Myers, FL: Southwest Florida International",243,33,4,0,2262,385,81,1469,10
2021,1,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",41,1,0,0,20,0,0,20,0
2021,1,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",36,1,0,1,21,19,0,2,0
2021,1,NK,Spirit Air Lines,SJU,"San Juan, PR: Luis Munoz Marin International",299,29,1,0,1443,710,48,542,26
2021,1,NK,Spirit Air Lines,SMF,"Sacramento, CA: Sacramento International",36,1,0,0,142,0,0,0,0
2021,1,NK,Spirit Air Lines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",109,5,0,1,223,0,0,223,0
2021,1,NK,Spirit Air Lines,STT,"Charlotte Amalie, VI: Cyril E King",44,4,0,0,135,60,0,53,0
2021,1,NK,Spirit Air Lines,STX,"Christiansted, VI: Henry E. Rohlsen",18,2,0,0,54,0,0,17,37
2021,1,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",440,51,7,0,2911,645,172,1566,0
